Table_ID,Table_Label,Spatial_Coverage,Lowest_Geography,Unit,Measure,Pop_Base,Tiers,Variables,Variable_ID,Variable_Label,Categories,Cells,Interior_Cells,Cell_ID,Cell_Label_ONS_Prefix,Cell_Label_ONS,Cell_Label,EW_Count,EW_Pct,ctry,rgn,utla,ltla,msoa,ward,lsoa,oa
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480028,Communal establishment management and type,Other establishment: Hostel or temporary shelter for the homeless,Other establishment: Hostel or temporary shelter for the homeless,14134,1.36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480029,Communal establishment management and type,Other establishment: Holiday accommodation,Other establishment: Holiday accommodation,1427,0.14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480030,Communal establishment management and type,Other establishment: Other travel or temporary accommodation,Other establishment: Other travel or temporary accommodation,1285,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480031,Communal establishment management and type,Other establishment: Religious,Other establishment: Religious,3669,0.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480032,Communal establishment management and type,Other establishment: Staff or worker accommodation or Other,Other establishment: Staff or worker accommodation or Other,23809,2.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts048,Communal establishment management and type,England & Wales,ward,Person,Count,All usual residents in communal establishments,3,1,ce_management_type_26a,Communal establishment management and type,26,33,26,ts0480033,Communal establishment management and type,Establishment not stated,Establishment not stated,28344,2.72,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts050,Number of bedrooms,England & Wales,oa,Household,Count,All households,2,1,number_bedrooms_5a,Number of Bedrooms,5,5,5,ts0500001,Number of bedrooms,Total: All households,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts050,Number of bedrooms,England & Wales,oa,Household,Count,All households,2,1,number_bedrooms_5a,Number of Bedrooms,5,5,5,ts0500002,Number of bedrooms,1 bedroom,1 bedroom,2826033,11.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts050,Number of bedrooms,England & Wales,oa,Household,Count,All households,2,1,number_bedrooms_5a,Number of Bedrooms,5,5,5,ts0500003,Number of bedrooms,2 bedrooms,2 bedrooms,6715736,27.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts050,Number of bedrooms,England & Wales,oa,Household,Count,All households,2,1,number_bedrooms_5a,Number of Bedrooms,5,5,5,ts0500004,Number of bedrooms,3 bedrooms,3 bedrooms,10019713,40.43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts050,Number of bedrooms,England & Wales,oa,Household,Count,All households,2,1,number_bedrooms_5a,Number of Bedrooms,5,5,5,ts0500005,Number of bedrooms,4 or more bedrooms,4 or more bedrooms,5221717,21.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510001,Number of rooms (VOA),Total: All households,Total: All households,24783197,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510002,Number of rooms (VOA),1 room,1 room,260360,1.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510003,Number of rooms (VOA),2 rooms,2 rooms,2435589,9.83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510004,Number of rooms (VOA),3 rooms,3 rooms,5716952,23.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510005,Number of rooms (VOA),4 rooms,4 rooms,6897000,27.83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510006,Number of rooms (VOA),5 rooms,5 rooms,5742998,23.17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510007,Number of rooms (VOA),6 rooms,6 rooms,2165070,8.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510008,Number of rooms (VOA),7 rooms,7 rooms,920198,3.71,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510009,Number of rooms (VOA),8 rooms,8 rooms,367001,1.48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts051,Number of rooms,England & Wales,oa,Household,Count,All households,2,1,voa_number_of_rooms_9a,Number of rooms,9,10,9,ts0510010,Number of rooms (VOA),9 or more rooms,9 or more rooms,278029,1.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts052,Occupancy rating for bedrooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_bedrooms_6a,Occupancy rating for bedrooms,6,6,6,ts0520001,Occupancy rating for bedrooms,Total: All households,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts052,Occupancy rating for bedrooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_bedrooms_6a,Occupancy rating for bedrooms,6,6,6,ts0520002,Occupancy rating for bedrooms,Occupancy rating of bedrooms: +2 or more,Occupancy rating of bedrooms: +2 or more,8902471,35.92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts052,Occupancy rating for bedrooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_bedrooms_6a,Occupancy rating for bedrooms,6,6,6,ts0520003,Occupancy rating for bedrooms,Occupancy rating of bedrooms: +1,Occupancy rating of bedrooms: +1,8258721,33.32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts052,Occupancy rating for bedrooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_bedrooms_6a,Occupancy rating for bedrooms,6,6,6,ts0520004,Occupancy rating for bedrooms,Occupancy rating of bedrooms: 0,Occupancy rating of bedrooms: 0,6567584,26.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts052,Occupancy rating for bedrooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_bedrooms_6a,Occupancy rating for bedrooms,6,6,6,ts0520005,Occupancy rating for bedrooms,Occupancy rating of bedrooms: -1,Occupancy rating of bedrooms: -1,880672,3.55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts052,Occupancy rating for bedrooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_bedrooms_6a,Occupancy rating for bedrooms,6,6,6,ts0520006,Occupancy rating for bedrooms,Occupancy rating of bedrooms: -2 or less,Occupancy rating of bedrooms: -2 or less,173751,0.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts053,Occupancy rating for rooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_rooms_6a,Occupancy rating for rooms,6,6,6,ts0530001,Occupancy rating for rooms,Total: All households,Total: All households,24783200,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts053,Occupancy rating for rooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_rooms_6a,Occupancy rating for rooms,6,6,6,ts0530002,Occupancy rating for rooms,Occupancy rating of rooms: +2 or more,Occupancy rating of rooms: +2 or more,11353779,45.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts053,Occupancy rating for rooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_rooms_6a,Occupancy rating for rooms,6,6,6,ts0530003,Occupancy rating for rooms,Occupancy rating of rooms: +1,Occupancy rating of rooms: +1,6617591,26.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts053,Occupancy rating for rooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_rooms_6a,Occupancy rating for rooms,6,6,6,ts0530004,Occupancy rating for rooms,Occupancy rating of rooms: 0,Occupancy rating of rooms: 0,5259982,21.22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts053,Occupancy rating for rooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_rooms_6a,Occupancy rating for rooms,6,6,6,ts0530005,Occupancy rating for rooms,Occupancy rating of rooms: -1,Occupancy rating of rooms: -1,1282316,5.17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts053,Occupancy rating for rooms,England & Wales,oa,Household,Count,All households,2,1,occupancy_rating_rooms_6a,Occupancy rating for rooms,6,6,6,ts0530006,Occupancy rating for rooms,Occupancy rating of rooms: -2 or less,Occupancy rating of rooms: -2 or less,269532,1.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540001,Tenure of household,Total: All households,Total: All households,24783199,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540002,Tenure of household,Owned,Owned,15258981,61.57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540003,Tenure of household,Owned: Owns outright,Owned: Owns outright,8136782,32.83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540004,Tenure of household,Owned: Owns with a mortgage or loan,Owned: Owns with a mortgage or loan,7122199,28.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540005,Tenure of household,Shared ownership,Shared ownership,240234,0.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540006,Tenure of household,Shared ownership: Shared ownership,Shared ownership: Shared ownership,240234,0.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540007,Tenure of household,Social rented,Social rented,4227756,17.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540008,Tenure of household,Social rented: Rents from council or Local Authority,Social rented: Rents from council or Local Authority,2061789,8.32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540009,Tenure of household,Social rented: Other social rented,Social rented: Other social rented,2165967,8.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540010,Tenure of household,Private rented,Private rented,5023531,20.27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540011,Tenure of household,Private rented: Private landlord or letting agency,Private rented: Private landlord or letting agency,4468534,18.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540012,Tenure of household,Private rented: Other private rented,Private rented: Other private rented,554997,2.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts054,Tenure,England & Wales,oa,Household,Count,All households,2,1,hh_tenure_9a,Tenure of household,9,13,9,ts0540013,Tenure of household,Lives rent free,Lives rent free,32697,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts055,Purpose of second address,England & Wales,oa,Person,Count,All usual residents with a second address,2,1,second_address_type_priority,Second address type,10,10,10,ts0550001,Second address type,Total: All usual residents,Total: All usual residents with a second address,3187834,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts055,Purpose of second address,England & Wales,oa,Person,Count,All usual residents with a second address,2,1,second_address_type_priority,Second address type,10,10,10,ts0550002,Second address type,Armed forces base address,Armed forces base address,33281,1.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
